timestamp,amount,merchant,category,card_type,is_fraud
2025-05-15T16:15:30,4413.3,Cooley-Greene,grocery,Visa,0
2025-01-02T22:44:20,1795.16,Boyd LLC,travel,MasterCard,0
2025-02-17T05:20:04,4513.73,Obrien PLC,grocery,Visa,0
2025-01-09T22:43:52,3283.04,"Hunt, Hernandez and Camacho",electronics,MasterCard,0
2025-02-14T13:54:21,3578.76,Johnson and Sons,electronics,Amex,0
2025-03-27T08:19:19,1521.62,Luna and Sons,dining,MasterCard,0
2025-04-14T22:07:28,4813.15,Olson-Ashley,travel,Amex,0
2025-05-16T08:45:10,3545.42,"Arnold, Phillips and Mcgee",electronics,Visa,0
2025-07-12T13:12:24,3491.87,Hunt-Ross,electronics,Amex,0
2025-03-16T23:23:45,3091.2,Thompson-Mcdaniel,grocery,Visa,0
2025-10-06T14:36:59,4261.64,Hayden-Garcia,grocery,Amex,0
2025-11-05T00:43:26,540.04,"Collins, Bauer and Mckay",dining,MasterCard,0
2025-07-09T10:55:18,3801.95,Andrade-Henderson,travel,Visa,0
2025-10-18T03:17:00,4499.97,Cabrera-Dean,dining,MasterCard,0
2025-08-24T20:24:20,4612.66,Patterson-Bradley,electronics,Visa,0
2025-05-26T05:33:51,196.72,"Weiss, Cole and Preston",dining,MasterCard,0
2025-07-18T14:11:27,3036.6,Matthews-Carter,travel,MasterCard,0
2025-11-18T01:16:33,547.23,"Clements, Moreno and Sanders",travel,Amex,0
2025-02-14T12:36:54,2873.16,Lamb Group,electronics,MasterCard,0
2025-11-04T03:41:18,2193.2,Howard Inc,travel,Amex,0
2025-03-25T13:39:42,818.83,"Watson, Thomas and Edwards",travel,Visa,0
2025-01-04T17:47:09,2914.72,Barker-Love,grocery,Visa,0
2025-03-25T00:30:12,175.86,Bradley-Morris,grocery,MasterCard,0
2025-04-01T08:26:36,3874.18,"Jones, Campbell and Lewis",grocery,MasterCard,0
2025-03-26T10:54:21,934.67,Hoffman Ltd,dining,Visa,0
2025-08-25T02:04:45,4163.69,"Jones, Stafford and Fisher",dining,Amex,0
2025-10-21T16:18:21,1767.01,Stewart-Flores,travel,Visa,0
2025-03-18T13:19:18,2200.0,Lang Group,grocery,Amex,0
2025-01-19T04:07:53,399.94,Fisher-Martinez,electronics,Visa,0
2025-03-08T11:08:16,598.46,"Murphy, Reyes and Ray",electronics,Visa,0
2025-04-21T16:44:11,1127.87,Schneider PLC,electronics,MasterCard,0
2025-01-02T19:18:47,3519.33,Mitchell-Skinner,travel,MasterCard,0
2025-06-06T10:28:07,383.14,Huang PLC,electronics,MasterCard,0
2025-01-16T04:37:37,3097.04,Newman-Jones,grocery,Amex,0
2025-02-06T22:34:51,2360.18,Cummings-Hill,electronics,Amex,0
2025-10-20T16:55:16,159.59,Ross-Hawkins,electronics,Visa,0
2025-05-02T14:59:57,1679.36,Salazar-Long,travel,Visa,0
2025-09-28T11:26:56,2739.97,Snyder-Davidson,grocery,Visa,0
2025-02-17T03:39:02,2472.84,Pace-Garcia,grocery,MasterCard,0
2025-03-28T23:57:54,4905.47,Petersen and Sons,grocery,Amex,0
2025-02-10T19:56:08,2399.07,Callahan-Ramsey,grocery,Visa,0
2025-03-29T21:39:12,187.64,Miller Ltd,electronics,MasterCard,0
2025-11-12T11:01:00,2393.19,Cabrera-Medina,travel,Visa,0
2025-01-02T22:03:24,4656.92,"Parrish, Green and Glover",travel,Amex,1
2025-02-13T00:45:51,3044.61,Valentine Inc,grocery,Amex,0
2025-04-13T10:06:54,2416.04,Watts-Conner,dining,Amex,0
2025-05-28T09:43:21,634.93,Hale-Buckley,travel,Visa,0
2025-08-15T14:10:40,2195.38,Wilson-Flores,electronics,MasterCard,0
2025-02-27T11:28:25,976.29,"Barron, Church and Gutierrez",grocery,Visa,0
2025-06-23T12:17:20,1167.85,"Martinez, Rose and Lane",travel,MasterCard,0
2025-09-14T19:28:24,3739.9,Bray-Morris,grocery,Visa,0
2025-10-11T20:09:05,4367.55,Perez-Baker,grocery,Visa,0
2025-04-26T01:06:09,292.71,"Miller, Hansen and Salas",electronics,Visa,0
2025-09-14T02:48:22,1577.49,"Moss, Harris and Miller",travel,MasterCard,0
2025-07-12T02:03:35,657.28,Lewis Ltd,grocery,Amex,0
2025-03-25T22:31:42,393.25,Cardenas-Lopez,travel,MasterCard,0
2025-02-10T14:20:03,3529.22,Clark-Garza,travel,MasterCard,0
2025-07-24T22:00:16,3568.54,"Garrison, Hodges and Collins",electronics,Amex,0
2025-06-26T07:47:29,1228.59,"Moore, Wagner and Sloan",electronics,Amex,0
2025-03-26T23:13:20,2711.68,Cruz-Chavez,electronics,MasterCard,0
2025-08-29T23:16:28,3530.45,"Harris, Ross and Jones",electronics,Visa,0
2025-06-14T07:31:18,1025.74,Parks PLC,travel,MasterCard,0
2025-09-09T19:22:02,3712.12,Thomas Inc,electronics,Amex,0
2025-10-17T08:08:44,4083.73,Allen Group,travel,Amex,0
2025-03-14T15:14:37,2206.98,Johnson-Stanley,grocery,Visa,0
2025-06-25T18:55:08,2499.55,Baker-Mcintosh,electronics,Amex,0
2025-02-02T15:33:32,1927.04,Reynolds-Hernandez,grocery,Visa,0
2025-07-15T00:45:13,1402.67,Romero-Brown,dining,Visa,0
2025-04-16T20:42:44,4315.24,Davis-Wong,grocery,Visa,0
2025-10-12T06:44:58,1036.59,Lee-Lopez,dining,Amex,0
2025-03-10T14:27:06,270.78,"Hill, Lawson and Stone",electronics,Visa,0
2025-02-12T09:40:25,4551.17,"Williams, Wright and Rodriguez",electronics,MasterCard,0
2025-02-14T17:37:44,4053.12,Jacobson PLC,grocery,MasterCard,0
2025-04-14T08:57:39,3631.67,Jones Inc,dining,Amex,0
2025-04-17T23:28:06,4643.55,Andrade Ltd,grocery,Amex,0
2025-10-05T23:57:24,1946.67,Myers-Garcia,electronics,Amex,0
2025-10-13T00:40:15,2322.88,"Adams, Harris and Floyd",electronics,Visa,0
2025-05-16T00:10:31,4801.92,"Roberts, Carlson and Gross",travel,Visa,0
2025-02-06T14:24:15,4539.49,Gordon Ltd,electronics,Visa,0
2025-08-30T14:33:47,4994.04,Stevenson-Phelps,electronics,MasterCard,0
2025-09-25T04:01:39,2859.7,Jackson Ltd,electronics,MasterCard,0
2025-01-27T23:21:50,1351.05,Lopez Group,grocery,Visa,0
2025-02-25T01:59:07,1541.41,Wade Group,electronics,Visa,0
2025-05-10T17:36:37,2224.61,Thompson LLC,grocery,MasterCard,1
2025-01-30T21:28:41,194.65,Shelton Inc,travel,MasterCard,0
2025-08-19T16:31:45,302.34,Montes-Aguilar,electronics,Amex,0
2025-07-09T15:21:15,2761.72,Kennedy Inc,dining,Visa,0
2025-11-15T00:56:51,1297.45,Bradley LLC,electronics,MasterCard,0
2025-11-21T10:06:37,644.84,Fox and Sons,travel,Amex,0
2025-10-21T05:02:23,3283.33,Rowe Inc,grocery,Visa,0
2025-04-29T07:05:56,3425.36,"Rogers, Henry and Bell",electronics,Visa,0
2025-07-31T22:25:59,2771.5,Alvarado-King,electronics,MasterCard,0
2025-06-28T03:52:01,90.43,Carey LLC,electronics,Amex,0
2025-10-03T19:08:39,3594.41,Vance-Hampton,electronics,Visa,0
2025-11-24T15:49:37,396.62,"Washington, Nelson and Stone",grocery,Visa,0
2025-09-06T11:22:16,1028.17,Hernandez Group,dining,Visa,0
2025-03-27T12:55:51,3213.02,"Mcknight, Howard and Johnson",travel,Visa,0
2025-08-13T07:28:29,1639.44,"Dominguez, Jordan and Clark",electronics,MasterCard,0
2025-02-04T16:05:37,4487.99,Knapp Group,electronics,Amex,0
2025-09-06T01:25:48,165.48,Sheppard Ltd,electronics,Visa,0
2025-09-21T14:53:19,4560.24,"Nolan, Cole and Mullen",travel,MasterCard,1
2025-07-24T15:07:41,2558.87,Baker Ltd,electronics,Visa,0
2025-05-16T11:28:17,1900.41,Myers-Butler,travel,MasterCard,0
2025-04-18T06:48:35,3815.43,Lee-Riley,grocery,Visa,0
2025-09-30T13:34:56,2831.36,Flowers-Martinez,dining,Amex,0
2025-11-05T21:02:23,3667.9,Knight-Sparks,grocery,Amex,0
2025-05-15T18:15:14,2366.92,Rodriguez-Smith,dining,MasterCard,0
2025-09-24T05:34:19,1353.22,Owens and Sons,electronics,Visa,0
2025-07-23T04:26:54,1650.14,Hanson-Beck,electronics,Visa,0
2025-04-28T22:10:55,2284.55,Roberts-Marsh,grocery,Amex,0
2025-01-07T01:19:54,1212.82,Williams-Campbell,dining,MasterCard,0
2025-08-19T07:49:41,407.65,Brown LLC,grocery,MasterCard,0
2025-01-02T23:26:40,3270.12,Bell-Flowers,dining,MasterCard,0
2025-01-20T09:07:14,1156.52,Taylor-Koch,travel,Amex,0
2025-11-01T23:11:03,1232.27,"Ortega, Mack and Moore",travel,Amex,0
2025-02-03T09:36:37,1308.79,"Nelson, Ferrell and Gonzalez",electronics,Visa,0
2025-08-16T06:41:26,416.71,Carter Inc,travel,Amex,0
2025-07-03T18:20:11,2476.06,Wright-Gregory,travel,Visa,0
2025-05-31T00:01:31,4383.26,Ross-Strong,grocery,MasterCard,1
2025-04-12T11:07:41,1324.25,Harper-Thompson,dining,Amex,0
2025-06-19T06:06:07,513.97,"Liu, Brock and Taylor",dining,Visa,0
2025-10-26T03:06:47,3453.33,Wright Group,travel,Amex,0
2025-08-04T06:17:57,4335.73,Turner Inc,dining,MasterCard,0
2025-04-26T11:21:18,645.99,"Ho, Murray and White",travel,Amex,0
2025-10-31T20:32:59,1474.03,Davis-Rose,electronics,Amex,0
2025-09-27T13:47:31,3047.7,Gordon-Jennings,grocery,Visa,0
2025-05-19T20:41:28,3696.35,Gomez-Owens,dining,MasterCard,0
2025-06-09T07:53:15,3157.85,Johnson-Hansen,dining,MasterCard,0
2025-10-25T18:48:41,3790.72,Davis-Taylor,travel,Amex,0
2025-04-28T10:28:44,3832.12,Carpenter LLC,grocery,Visa,0
2025-02-19T10:17:15,4479.04,"Daniels, Cunningham and Carter",electronics,Amex,0
2025-10-21T08:14:02,3250.53,Martinez-Santiago,dining,Visa,0
2025-06-29T17:40:53,2548.25,"Stevens, Brown and Brown",grocery,Visa,0
2025-11-19T07:10:31,1493.77,"Rodriguez, Wheeler and Short",dining,MasterCard,0
2025-08-08T14:18:52,1620.77,Vaughn-Lin,travel,Visa,0
2025-02-17T03:55:40,219.25,"Richards, Dixon and Love",travel,MasterCard,0
2025-09-30T11:07:52,2600.48,Black PLC,electronics,Visa,0
2025-10-15T13:15:10,1743.25,Taylor-Jacobson,electronics,MasterCard,0
2025-09-06T10:08:20,2438.31,Turner LLC,travel,MasterCard,0
2025-10-07T06:53:22,4696.63,Shaffer PLC,grocery,Visa,0
2025-09-25T02:31:29,3335.5,Wilson Inc,travel,Amex,0
2025-03-01T10:16:09,4195.56,"Hobbs, Meyer and Wright",grocery,Amex,0
2025-02-10T05:41:14,4513.68,Johnson-Wagner,travel,Visa,0
2025-06-01T17:43:02,2446.95,Howe LLC,electronics,Visa,0
2025-06-07T02:44:51,1416.37,Mcgrath-Wilkins,dining,Amex,0
2025-11-23T21:24:23,2229.68,"Green, Salazar and Gonzales",dining,MasterCard,0
2025-09-13T14:29:22,4590.8,"Martinez, Thomas and Smith",grocery,MasterCard,0
2025-02-25T00:36:39,4445.51,"Sandoval, Jackson and Harmon",grocery,Visa,0
2025-08-01T07:26:11,4965.46,Alvarez LLC,grocery,MasterCard,0
2025-04-23T09:51:37,4020.17,"Garcia, Chapman and Richardson",travel,Amex,0
2025-04-17T20:52:33,381.01,Cruz-Marsh,electronics,MasterCard,0
2025-06-30T04:27:18,2272.79,Li-Hernandez,grocery,Amex,0
2025-04-21T01:41:11,3442.81,Wilson-Price,grocery,MasterCard,0
2025-08-14T11:00:25,511.19,Johnson-Santos,electronics,Visa,0
2025-09-13T05:28:05,4208.74,"Wallace, Odonnell and Kelly",grocery,Amex,0
2025-02-24T02:24:10,3140.15,Khan-Ellis,dining,Visa,0
2025-01-04T13:00:18,3370.0,Howard PLC,travel,MasterCard,0
2025-03-23T20:36:47,4071.21,Orr-Warren,electronics,Visa,0
2025-07-19T05:55:38,1000.88,Thompson and Sons,travel,Visa,0
2025-05-17T15:38:17,2177.25,"Ball, Morgan and Espinoza",travel,Amex,0
2025-11-02T12:32:46,898.79,Ramirez Ltd,electronics,Amex,0
2025-04-28T15:30:40,1907.65,Jones-Franco,electronics,MasterCard,0
2025-07-07T20:49:37,2657.0,Estes-Obrien,electronics,Visa,0
2025-03-12T01:12:45,4376.44,"Erickson, Hunter and Hopkins",dining,Amex,0
2025-04-11T16:09:41,1967.13,Wolfe PLC,dining,MasterCard,0
2025-08-14T12:44:48,491.7,Silva-Gallegos,electronics,MasterCard,0
2025-01-27T05:47:52,4847.12,Johnson Ltd,dining,Visa,0
2025-03-03T19:39:43,889.21,Davis Inc,grocery,MasterCard,0
2025-07-13T23:03:40,3487.87,"Alvarez, Wolf and Zavala",dining,MasterCard,0
2025-11-11T00:16:59,3009.28,"Flynn, Garcia and Gilmore",grocery,MasterCard,0
2025-10-10T18:58:21,1346.94,Campos-Fisher,dining,Visa,0
2025-01-25T23:58:15,2815.66,Salazar Inc,electronics,MasterCard,0
2025-01-15T12:45:48,1962.98,"Jones, Hines and Obrien",dining,MasterCard,0
2025-11-23T11:41:58,4562.72,Mclean LLC,travel,MasterCard,0
2025-02-11T19:28:23,3184.97,"Cole, Anderson and Walsh",dining,MasterCard,0
2025-08-05T02:39:35,1114.34,Gonzalez Group,travel,Amex,0
2025-06-19T21:56:02,560.47,"Mitchell, Harris and Martin",electronics,Visa,0
2025-11-13T01:31:03,3028.76,"Stokes, Lee and Perkins",grocery,MasterCard,1
2025-09-02T07:46:58,460.36,"Davis, Johnson and Taylor",electronics,Amex,0
2025-01-03T00:48:20,326.69,Schroeder-Carroll,travel,MasterCard,0
2025-01-28T22:45:48,2682.01,Lopez-Blair,dining,Amex,0
2025-10-10T20:05:39,1154.38,"Rice, Lee and Clark",electronics,MasterCard,0
2025-11-18T09:33:53,2072.84,Mason-Kelly,travel,Visa,0
2025-08-05T23:26:10,190.01,Solis Group,grocery,Amex,1
2025-06-16T00:41:53,1995.71,"Bennett, Jones and Miller",travel,MasterCard,0
2025-10-31T20:22:43,1514.32,"Evans, Wilson and Hall",travel,Visa,0
2025-08-22T14:17:21,1369.57,"Rivera, Walker and Shepard",dining,Amex,0
2025-11-18T14:54:12,2009.75,Myers-Howard,electronics,Visa,0
2025-03-03T07:23:23,391.87,Jones-Johnston,dining,Visa,0
2025-07-21T01:52:14,83.56,"Porter, Ross and Brown",travel,Visa,0
2025-09-28T21:20:17,3682.01,Aguilar LLC,travel,Amex,0
2025-09-11T16:33:48,4297.92,Johnson Group,dining,Amex,0
2025-04-12T07:35:17,3719.98,Cook Inc,dining,Visa,0
2025-02-24T02:15:50,507.4,Payne Ltd,dining,MasterCard,0
2025-05-09T00:10:48,1463.28,"Gaines, Brown and Snyder",dining,Amex,0
2025-11-09T21:18:53,1400.0,"Strong, Warner and Cannon",travel,MasterCard,0
2025-01-14T17:35:54,95.89,Zavala-Dodson,dining,MasterCard,0
2025-08-21T07:08:23,3815.87,"Salazar, Miller and Arnold",dining,Visa,0
2025-02-20T06:41:50,2893.62,Cummings-Garcia,travel,MasterCard,1
2025-07-12T20:37:00,1855.41,"Perez, Bell and Woods",electronics,MasterCard,0
2025-10-31T12:29:52,727.42,Smith Inc,grocery,Visa,0
2025-01-11T05:38:07,2808.82,Ferguson Group,dining,Amex,0
2025-09-22T20:09:10,1257.35,"Rojas, Tran and Williams",dining,Amex,0
2025-10-25T08:40:08,3617.93,Dominguez-Jordan,travel,Visa,0
2025-06-15T18:22:38,3839.37,"Taylor, Kim and Prince",electronics,Amex,0
2025-05-23T19:17:35,1695.96,Lee-Kim,electronics,Amex,0
2025-01-23T11:52:36,2830.91,Hall PLC,grocery,MasterCard,0
2025-01-04T21:40:10,3455.08,Gutierrez PLC,dining,Amex,0
2025-08-09T14:35:48,2504.08,Ritter Inc,travel,MasterCard,0
2025-10-07T13:16:21,2312.25,Hess Inc,grocery,Visa,0
2025-01-23T00:03:32,2134.25,Gonzales LLC,travel,Visa,0
2025-01-17T23:29:40,818.84,Bailey-Rios,travel,Visa,0
2025-04-05T20:31:20,2193.63,Anderson-Sanders,grocery,MasterCard,0
2025-09-13T09:06:58,2480.97,Douglas Inc,dining,Visa,0
2025-04-08T04:01:20,3747.48,"Harris, Thornton and Li",dining,Visa,0
2025-03-27T13:13:34,1490.79,Marquez-Pugh,electronics,Amex,0
2025-10-31T00:04:09,4610.63,"Carter, Valdez and Rose",electronics,Amex,0
2025-04-14T21:36:33,4448.83,Wolfe-Gordon,travel,Visa,0
2025-01-21T23:17:36,1458.08,Mccullough-Thornton,electronics,Amex,0
2025-08-30T12:15:54,3026.54,Ramirez-Harris,travel,MasterCard,0
2025-02-23T06:09:29,4636.13,"Hall, Harmon and Clark",travel,Visa,0
2025-05-25T14:55:34,2626.65,"Velasquez, Thomas and Spence",grocery,MasterCard,0
2025-09-29T05:01:07,2087.35,Santos-Chavez,grocery,Visa,0
2025-02-14T08:46:52,1566.08,Porter Inc,grocery,Amex,0
2025-04-15T23:21:55,2298.38,Chapman-Evans,dining,Amex,0
2025-02-02T19:32:04,790.7,Ramirez PLC,travel,MasterCard,0
2025-05-30T02:32:43,3147.82,Smith-Reyes,electronics,MasterCard,0
2025-06-22T10:33:50,4105.56,Walker Group,electronics,MasterCard,0
2025-03-13T14:58:56,3126.26,"Jordan, Williams and Torres",electronics,Amex,0
2025-07-30T07:36:14,2709.67,Pineda-Kent,grocery,Amex,0
2025-10-21T00:14:43,770.58,Livingston-Solomon,electronics,Visa,0
2025-11-11T16:01:06,1322.06,"Robinson, Johnson and Swanson",dining,MasterCard,0
2025-08-30T09:05:03,2882.52,Glenn-Patton,electronics,Amex,0
2025-10-13T14:33:35,4357.97,Aguirre PLC,dining,Visa,0
2025-05-31T17:27:09,848.82,"Randolph, Mitchell and Ritter",travel,Visa,0
2025-07-27T16:20:14,4648.44,Coleman-Ball,travel,Visa,0
2025-10-26T15:42:52,2382.57,"Green, Horne and Mcdonald",grocery,Visa,1
2025-04-03T12:26:08,693.5,Velez LLC,dining,Amex,0
2025-11-07T12:42:32,2363.73,"Tapia, Miller and Wright",grocery,Visa,0
2025-07-30T19:18:18,2805.12,Morgan-Foster,dining,Amex,0
2025-08-28T01:18:58,2377.65,Ward-Hopkins,electronics,Amex,0
2025-10-31T20:44:29,400.22,"Patrick, Franklin and Martinez",travel,Visa,0
2025-08-09T18:15:17,4727.99,"Morris, Baker and White",travel,MasterCard,0
2025-06-29T16:54:10,2806.82,Gonzales Group,electronics,Amex,0
2025-01-15T08:54:00,610.0,Castillo-Richard,electronics,Visa,0
2025-03-26T14:26:21,136.22,Brown-Mcmillan,dining,Amex,0
2025-04-18T08:39:37,1736.5,"Arnold, Ashley and Alexander",travel,MasterCard,0
2025-04-11T04:47:56,1877.29,Green-Simpson,grocery,Visa,0
2025-03-30T07:41:52,2215.98,"Thompson, Pitts and Douglas",grocery,Amex,0
2025-04-01T08:39:52,1558.85,Pena and Sons,electronics,MasterCard,0
2025-09-23T19:27:21,2518.94,"Valencia, Riley and Williams",electronics,Visa,1
2025-10-06T14:15:30,3239.62,Brown Ltd,dining,Visa,0
2025-04-11T14:33:54,4978.73,Smith-Kirk,electronics,Amex,0
2025-11-26T21:03:00,295.56,Fernandez-Williams,grocery,Amex,0
2025-04-02T03:31:59,4638.6,Rodriguez-Hunter,dining,MasterCard,0
2025-02-13T22:56:16,877.12,"Jones, Harris and Hudson",grocery,Visa,0
2025-11-19T00:07:29,1853.97,"Perry, May and Liu",travel,Amex,0
2025-02-25T13:35:50,3683.62,Nguyen LLC,travel,Visa,0
2025-05-11T02:17:37,2103.67,Merritt-Brooks,grocery,MasterCard,0
2025-04-25T04:51:58,3191.02,"Johnson, Richardson and Carter",grocery,Amex,0
2025-02-28T06:41:27,1394.62,"Johnson, Lynch and Morton",grocery,MasterCard,0
2025-07-18T08:57:54,4187.99,"Norman, Romero and Perkins",electronics,Amex,0
2025-05-14T14:48:14,854.38,Gray PLC,electronics,Amex,0
2025-01-13T15:50:58,80.71,"Barber, James and Cuevas",dining,Amex,0
2025-01-31T11:09:36,3351.51,Benjamin and Sons,travel,Amex,0
2025-08-08T13:55:55,1340.51,"Cuevas, Mccoy and Gross",grocery,MasterCard,0
2025-07-29T07:32:24,3046.56,"Martinez, Johns and Yates",dining,Visa,0
2025-08-24T18:36:03,3180.15,Hopkins-Meyer,grocery,MasterCard,0
2025-05-04T02:05:20,1376.08,Lee-Johnston,electronics,MasterCard,0
2025-04-05T18:30:54,2845.18,Sanchez-Saunders,dining,Visa,0
2025-05-21T13:45:28,590.15,Bryant Ltd,grocery,Visa,0
2025-02-14T19:45:49,1594.33,"Allen, Oconnor and Beard",grocery,Visa,0
2025-05-21T12:58:36,3945.8,Bell PLC,electronics,MasterCard,0
2025-01-30T16:30:27,415.56,Valdez-Jacobs,travel,MasterCard,0
2025-06-24T08:41:06,4188.17,Hall-Carey,travel,Amex,0
2025-02-18T15:42:21,3781.6,"Sanchez, Blankenship and Craig",grocery,MasterCard,0
2025-09-16T14:39:45,3532.51,Jacobs LLC,travel,Amex,0
2025-05-13T15:40:47,1584.55,Wilson-Ortiz,travel,MasterCard,0
2025-07-16T03:10:58,4419.01,Johnston Ltd,electronics,MasterCard,0
2025-10-28T01:34:23,3490.82,Yoder Group,dining,MasterCard,0
2025-01-07T00:35:04,2897.69,Martinez LLC,dining,Amex,0
2025-10-25T07:03:58,3438.33,"Dawson, Harrison and Garcia",dining,Visa,0
2025-01-14T05:36:29,2694.36,Johnson-Jackson,dining,MasterCard,0
2025-01-29T08:32:47,3233.58,Robertson PLC,electronics,Visa,0
2025-05-31T17:29:09,1717.48,Gomez-Morales,electronics,Visa,0
2025-08-05T07:03:51,2571.23,Joseph Inc,travel,MasterCard,0
2025-05-11T19:16:50,1311.62,Vargas-Jensen,travel,MasterCard,0
2025-10-08T11:12:05,707.68,Jones LLC,electronics,Amex,0
2025-06-24T08:00:28,1895.77,Mccoy-Yang,grocery,MasterCard,0
2025-06-19T04:55:35,3509.43,Todd-Graves,grocery,Visa,0
2025-10-12T20:11:07,2112.82,Cummings PLC,grocery,Visa,0
2025-11-15T11:56:33,4566.61,"Miller, Huang and Watkins",dining,Amex,0
2025-05-24T15:28:28,938.94,"Banks, Gray and Gonzales",dining,Amex,1
2025-07-17T13:07:18,2884.07,"Chapman, Duffy and Davis",dining,MasterCard,0
2025-04-26T11:29:21,4172.14,Peterson-Elliott,electronics,Amex,0
2025-07-23T23:09:34,1696.01,"Romero, Reilly and Mitchell",electronics,Visa,0
2025-05-30T03:46:15,4854.12,Todd-Mckay,grocery,MasterCard,0
2025-01-17T06:51:25,2135.21,"Khan, Simon and Jordan",dining,Amex,0
2025-04-19T01:32:09,152.49,"Hobbs, Edwards and Reed",electronics,Amex,0
2025-03-06T07:26:03,4826.53,Roberts Group,travel,Amex,0
2025-06-20T11:00:02,3761.73,Mcclure LLC,electronics,Visa,0
2025-04-11T18:03:13,4851.92,"Molina, Middleton and Estrada",travel,MasterCard,0
2025-02-24T18:14:39,2298.98,Clark PLC,grocery,Amex,0
2025-10-21T03:50:57,745.98,Johnson Inc,electronics,MasterCard,0
2025-07-29T15:34:40,411.07,"Lloyd, Smith and Wall",travel,MasterCard,0
2025-01-11T00:15:42,459.93,Harris-Mcmahon,electronics,Visa,0
2025-08-10T19:38:42,2391.95,Dennis-Meyer,dining,Amex,0
2025-11-19T17:50:01,3437.06,Phillips-Rodriguez,dining,Amex,0
2025-10-02T07:24:00,1887.69,Wallace Group,travel,Visa,0
2025-07-11T13:28:29,1943.99,Miller-Taylor,travel,MasterCard,0
2025-04-19T03:22:18,3868.57,"Barnett, Schmitt and Lara",dining,Amex,0
2025-10-17T01:10:09,1975.31,Luna LLC,dining,Amex,0
2025-03-02T20:48:11,3704.74,"Rogers, Chavez and Moss",travel,Amex,0
2025-09-19T00:15:12,899.02,Mann LLC,electronics,MasterCard,0
2025-01-15T21:30:42,2512.27,Garcia-Thornton,dining,Visa,1
2025-07-22T10:50:18,3231.43,Lee-Grant,travel,Visa,0
2025-11-22T07:19:27,1064.05,"Johnson, Walters and Smith",electronics,MasterCard,0
2025-02-23T03:45:51,3273.68,"Bennett, Hahn and Nunez",electronics,MasterCard,0
2025-04-14T00:38:42,1940.21,Hernandez-Cervantes,grocery,MasterCard,0
2025-10-12T21:16:52,4792.98,Campbell-Gonzalez,travel,MasterCard,0
2025-02-04T10:51:10,3414.88,"Vincent, Curry and Smith",dining,Visa,0
2025-01-27T02:55:13,1737.97,Grant-Clark,dining,Visa,0
2025-03-11T04:09:08,812.81,Barnes LLC,dining,Amex,0
2025-08-27T05:05:57,2278.91,Welch-Young,dining,MasterCard,0
2025-05-16T10:09:17,3859.08,Moreno-Best,electronics,Amex,0
2025-04-27T13:08:24,3174.24,Golden Ltd,dining,Amex,0
2025-07-08T09:05:11,1870.4,Robles-Myers,electronics,Amex,0
2025-05-19T16:40:22,4859.13,"Castillo, Davis and Rodriguez",travel,MasterCard,0
2025-10-21T04:44:50,2663.24,Barnes-West,grocery,Visa,0
2025-04-07T01:54:00,44.71,"Coleman, Thompson and Huber",electronics,Visa,0
2025-09-14T13:21:29,2579.33,Bailey Group,dining,MasterCard,0
2025-10-01T17:23:14,252.23,Ayala Group,grocery,MasterCard,0
2025-11-23T06:29:37,2306.65,Burke-Mcdaniel,electronics,MasterCard,0
2025-01-12T05:57:01,2134.26,Adams-Lewis,grocery,Amex,0
2025-11-27T11:47:10,1343.51,Brown-Ingram,dining,Visa,0
2025-04-12T14:20:15,2239.38,"Stewart, Myers and Ramos",grocery,Amex,0
2025-06-04T19:57:44,567.3,Gaines-Adams,dining,Visa,0
2025-10-10T19:11:36,884.42,Morgan Inc,travel,Amex,0
2025-04-30T19:31:39,731.78,Ortiz-Armstrong,electronics,MasterCard,0
2025-03-06T16:13:12,4859.55,"Harris, Garrett and Gould",travel,Amex,0
2025-08-27T04:24:26,4104.22,"Rivera, Jacobs and Smith",grocery,Visa,0
2025-10-08T11:39:34,1639.68,Lang Inc,grocery,MasterCard,0
2025-10-31T02:10:03,2568.04,"Cook, Gomez and Miranda",electronics,Amex,0
2025-01-25T15:32:04,3748.84,"Williams, Clark and Nichols",grocery,Visa,0
2025-03-02T23:16:47,4752.29,"Foster, Robbins and Roberts",grocery,MasterCard,0
2025-03-04T16:23:45,4826.15,Rivera-Lewis,electronics,MasterCard,0
2025-10-12T19:10:17,3081.75,Case Inc,travel,Amex,0
2025-11-25T08:27:47,3996.78,Fischer PLC,dining,Visa,0
2025-02-09T19:33:44,3805.99,"Sanders, Washington and Moore",travel,MasterCard,0
2025-04-28T01:52:15,2512.8,Hall Ltd,dining,Visa,0
2025-04-07T01:05:04,3394.26,Nelson Inc,dining,Visa,0
2025-11-12T17:40:13,103.41,Rios-Anderson,travel,MasterCard,0
